Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has_species,has_species_comment,hasGene,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Accession_Numbers,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Aliases,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Approved_Name,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Approved_Symbol,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#CCDS_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#CD_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#CD_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Chromosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#COSMIC_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#COSMIC_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Date_Approved,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Date_Modified,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Date_Name_Changed,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Date_Symbol_Changed,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Ensembl_Gene_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Ensembl_ID__mapped_data_supplied_by_Ensembl_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Entrez_Gene_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Entrez_Gene_ID__mapped_data_supplied_by_NCBI_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Enzyme_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#GDB_ID__mapped_data_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Gene_Family_Tag,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#HGNC_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Horde_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Horde_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#IMGT_GENE-DB_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#IMGT_GENE-DB_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Intermediate_Filament_DB_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Intermediate_Filament_DB_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#IUPHAR_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#IUPHAR_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#KZNF_Gene_Catalog_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#KZNF_Gene_Catalog_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Locus_Group,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Locus_Specific_Databases,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Locus_Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#MEROPS_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#MEROPS_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#miRNA_miRBase_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#miRNA_miRBase_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Mouse_Genome_Database_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Mouse_Genome_Database_ID__mapped_data_supplied_by_MGI_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Name_Aliases,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#OMIM_ID__mapped_data_supplied_by_NCBI_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Orphanet_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Orphanet_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#piRNABank_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#piRNABank_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Previous_Names,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Previous_Symbols,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Primary_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Pseudogene_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Pseudogene_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Pubmed_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Rat_Genome_Database_ID__mapped_data_supplied_by_RGD_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Record_Type,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#RefSeq__mapped_data_supplied_by_NCBI_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#RefSeq_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Rfam_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Rfam_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Secondary_IDs,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#snoRNABase_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#snoRNABase_LINK,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#Status,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#UCSC_ID__mapped_data_supplied_by_UCSC_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#UniProt_ID__mapped_data_supplied_by_UniProt_,http://ncicb.nci.nih.gov/xml/owl/EVS/Hugo.owl#VEGA_IDs,http://purl.obolibrary.org/obo/alt_id,http://purl.obolibrary.org/obo/auto-generated-by,http://purl.obolibrary.org/obo/comment,http://purl.obolibrary.org/obo/date,http://purl.obolibrary.org/obo/def,http://purl.obolibrary.org/obo/format-version,http://purl.obolibrary.org/obo/is_obsolete,http://purl.obolibrary.org/obo/narrow_synonym,http://purl.obolibrary.org/obo/remark,http://purl.obolibrary.org/obo/saved-by,http://purl.obolibrary.org/obo/xref_analog,http://scai.fraunhofer.de/PTS#searchable,http://scai.fraunhofer.de/PTS#Synonym,negatively_regulates,part of,positively_regulates,regulates,related_synonym
http://purl.obolibrary.org/obo/IEV_0001611,Dephosphorylation of Src family_p by PTP in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000022,,,,http://purl.obolibrary.org/obo/IEV_0001590,IEV:0001611,http://purl.obolibrary.org/obo/IEV_0001590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0000273|IMR:0000211|PubMed:15034556,,"""Dephosphorylation of Src family (autophosphorylated) by PTP in cytosol""",,,,,
http://purl.obolibrary.org/obo/IEV_0001969,Phosphorylation of beta-catenin by CK1alpha in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000025,,,,http://purl.obolibrary.org/obo/IEV_0001676,IEV:0001969,http://purl.obolibrary.org/obo/IEV_0001676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0100810|IMR:0000177,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1511,caspase complexes - SMAC-mediated dissociation of IAP - caspase complexes,,,false,,,http://scai.fraunhofer.de/PWDICT#ID2173,,,,,PWDICT:ID1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID2564,peroxisome proliferator activated receptor-gamma  pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0717,,,,,PWDICT:ID2564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IEV_0000428,Translocation of sinapyl alcohol to cell wall,,,false,,,http://purl.obolibrary.org/obo/IEV_0000429,,,,http://purl.obolibrary.org/obo/IEV_0000442|http://purl.obolibrary.org/obo/IEV_0000441|http://purl.obolibrary.org/obo/IEV_0000443|http://purl.obolibrary.org/obo/IEV_0000396,IEV:0000428,http://purl.obolibrary.org/obo/IEV_0000442|http://purl.obolibrary.org/obo/IEV_0000441|http://purl.obolibrary.org/obo/IEV_0000443|http://purl.obolibrary.org/obo/IEV_0000396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KEGG:C02325,,,,,,,
http://purl.obolibrary.org/obo/IEV_0003659,Phosphorylation of FOXO by AKT in inner space of nucleus,,,false,,,http://purl.obolibrary.org/obo/IEV_0001082,,,,http://purl.obolibrary.org/obo/IEV_0003680|http://purl.obolibrary.org/obo/IEV_0003674,IEV:0003659,http://purl.obolibrary.org/obo/IEV_0003680|http://purl.obolibrary.org/obo/IEV_0003674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEV:0003653,,,,,,,,,,IMR:0000250|IMR:0002804,,"""Phosphorylation of Forkhead box transcription factor by AKT in inner space of nucleus""",,,,,
http://purl.obolibrary.org/obo/IEV_0000439,Hydroxylation in the unidentified cellular location,,,false,,,http://purl.obolibrary.org/obo/IEV_0000437,,,,,IEV:0000439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1291,Oxidation of Polyunsaturated Fatty Acid,,,false,,,http://scai.fraunhofer.de/PWDICT#ID3203,,,,,PWDICT:ID1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyunsaturated Fatty-Acid Oxidation|Polyunsaturated Fatty Acid Oxidation,,,,,
http://scai.fraunhofer.de/PWDICT#ID0056,nucleotide sugar metabolic pathway,,,false,,,http://purl.obolibrary.org/obo/IEV_0001422,,,,,PWDICT:ID0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nucleotide sugar metabolism|Metabolism of nucleotide sugar|metabolic pathway of nucleotide sugar|nucleotide sugar metabolism pathway,,,,,
http://scai.fraunhofer.de/PWDICT#ID2150,Inhibition of IFN-beta,,,false,,,http://scai.fraunhofer.de/PWDICT#ID2782,,,,,PWDICT:ID2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1475,Nicotinamide salvaging,,,false,,,http://scai.fraunhofer.de/PWDICT#ID2416,,,,,PWDICT:ID1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicotinamide salvage pathway,,,,,
http://scai.fraunhofer.de/PWDICT#ID0640,altered Wnt/calcium signaling pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0205,,,,,PWDICT:ID0640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altered Wnt/Ca(II) signaling|altered Wnt/Ca(II) signaling pathway|altered Wnt/Ca 2+ signaling pathway|altered Wnt/Ca2+ signaling pathway|altered Wnt/Ca2+ signaling|altered Wnt/Ca++ signaling pathway|altered Wnt/Ca ++ signaling pathway|altered Wnt/Ca++ signaling|altered Wnt/Ca 2+ signaling|altered Wnt/calcium signaling|altered Wnt/Ca ++ signaling,,,,,
http://purl.obolibrary.org/obo/IEV_0002715,Binding of ECSIT and MEKK1 in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000013,,,,http://purl.obolibrary.org/obo/IEV_0000239,IEV:0002715,http://purl.obolibrary.org/obo/IEV_0000239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0100222|IMR:0100539,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1569,Generation of second messenger molecules,,,false,,,http://scai.fraunhofer.de/synthesispathway,,,,,PWDICT:ID1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,second messenger molecules Generation,,,,,
http://purl.obolibrary.org/obo/IEV_0000475,Phosphorylation of MEK1/2(MKK1/2) by MAPKKK in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000474,,,,http://purl.obolibrary.org/obo/IEV_0000115,IEV:0000475,http://purl.obolibrary.org/obo/IEV_0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0000261|IMR:0000229,,,,,,,
http://purl.obolibrary.org/obo/IEV_0000910,DR4/5 signaling pathway,,,false,,,http://purl.obolibrary.org/obo/IEV_0000465,,,,,IEV:0000910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REACT:402.1,,"TRAIL signal transduction pathway|TRAIL signaling|TRAIL signaling cascade|TRAIL signaling pathway|TRAIL pathway|""TRAIL signaling""|TRAIL Cascade|TRAIL signal pathway",,,,,
http://purl.obolibrary.org/obo/IEV_0002902,2 3-Hydroxy-anthranilic acid + 4 O2 = Cinnavalininate + 2 O2.- + 2 H2O2 + 2 H+( EC 1.11.1.6 ),,,false,,,http://purl.obolibrary.org/obo/IEV_0000914,,,,http://purl.obolibrary.org/obo/IEV_0001462,IEV:0002902,http://purl.obolibrary.org/obo/IEV_0001462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 3-Hydroxy-anthranilic acid => Cinnavalininic acid( EC 1.11.1.6 ):nnon-enzymatic\nmulti-step reaction\nthis reaction is hastened by superoxide dismutase (ec 1.15.1.1) and\ncatalase (ec 1.11.1.6),,,,,,,,IMR:0200487|IMR:0200400|IMR:0200030|KEGG:C00704|KEGG:R02670|IMR:0200217|KEGG:map00380|IMR:0200381|EC:1.11.1.6,,,,,,,
http://purl.obolibrary.org/obo/IEV_0002913,ATP + L-Alanine + tRNA(Ala) => AMP + L-Alanyl-tRNA(Ala) + Pyrophosphate( EC 6.1.1.7 ),,,false,,,http://purl.obolibrary.org/obo/IEV_0000912,,,,http://purl.obolibrary.org/obo/IEV_0001410,IEV:0002913,http://purl.obolibrary.org/obo/IEV_0001410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0200280|IMR:0200251|IMR:0001351|IMR:0200095|IMR:0200244|IMR:0200083|KEGG:R03038|KEGG:map00970|EC:6.1.1.7,,,,,,,
http://purl.obolibrary.org/obo/IEV_0000126,Insulin receptor signaling pathway (through Shc mediated signaling),,,false,,,http://purl.obolibrary.org/obo/IEV_0000487,,,,http://purl.obolibrary.org/obo/IEV_0000002|http://purl.obolibrary.org/obo/IEV_0000153,IEV:0000126,http://purl.obolibrary.org/obo/IEV_0000002|http://purl.obolibrary.org/obo/IEV_0000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Insulin receptor signaling pathway (through ERK cascade)""",,,,,
http://purl.obolibrary.org/obo/IEV_0002129,Phosphorylation of STAT3 by JAK1_p and TYK2_p in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000446,,,,http://purl.obolibrary.org/obo/IEV_0002261|http://purl.obolibrary.org/obo/IEV_0002265|http://purl.obolibrary.org/obo/IEV_0000139,IEV:0002129,http://purl.obolibrary.org/obo/IEV_0002261|http://purl.obolibrary.org/obo/IEV_0002265|http://purl.obolibrary.org/obo/IEV_0000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PubMed:15561601|IMR:0100322|PubMed:12626585|IMR:0000377|PubMed:10433356|IMR:0100319,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID2880,alpha aminoadipate pathway,,,false,,,http://purl.obolibrary.org/obo/IEV_0001456,,,,,PWDICT:ID2880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[alpha]-Aminoadipate Pathway,,,,,
http://purl.obolibrary.org/obo/IEV_0000486,Autophosphorylation in plasma membrane,,,false,,,http://purl.obolibrary.org/obo/IEV_0000490,,,,,IEV:0000486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IEV_0002478,Binding of VEGF and KDR in extracellular,,,false,,,http://purl.obolibrary.org/obo/IEV_0000842,,,,http://purl.obolibrary.org/obo/IEV_0002632,IEV:0002478,http://purl.obolibrary.org/obo/IEV_0002632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0000066|IMR:0000031,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID2587,Integrin beta3 pathway,,,false,,,http://purl.obolibrary.org/obo/IEV_0000124,,,,,PWDICT:ID2587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrin beta 3 signal transduction pathway|Integrin beta3 signal transduction pathway|Integrin beta 3 pathway|Integrin beta3 signaling network|Integrin beta 3 signal pathway|Integrin beta 3 Cascade|Integrin beta3 signaling pathway|Integrin beta 3 signaling pathway|Integrin beta 3 signaling|Integrin beta 3 signaling cascade|Integrin beta3 signaling cascade|Integrin beta 3 signaling network|Integrin beta3 signal pathway|Integrin beta3 Cascade|Integrin beta3 signaling,,,,,
http://purl.obolibrary.org/obo/IEV_0002960,ATP + Sulfuric acid => Adenosine-5'-phospho-sulfate + Pyrophosphate( EC 2.7.7.4 ),,,false,,,http://purl.obolibrary.org/obo/IEV_0000005,,,,http://purl.obolibrary.org/obo/IEV_0001450,IEV:0002960,http://purl.obolibrary.org/obo/IEV_0001450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0200280|IMR:0200232|EC:2.7.7.4|IMR:0001351|IMR:0200032|KEGG:R00529|KEGG:map00230,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1936,PECAM1 interactions,,,false,,,http://purl.obolibrary.org/obo/IEV_0000098,,,,,PWDICT:ID1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IEV_0003646,Phosphorylation of Glycogen synthase by GSK3b in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0000025,,,,http://purl.obolibrary.org/obo/IEV_0001745,IEV:0003646,http://purl.obolibrary.org/obo/IEV_0001745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0100737|IMR:0002770,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID1742,Synthesis of dolichyl-phosphate-glucose,,,false,,,http://scai.fraunhofer.de/synthesispathway,,,,,PWDICT:ID1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IEV_0001579,Ethylene stimulus,,,false,,,http://purl.obolibrary.org/obo/IEV_0000294,,,,,IEV:0001579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
http://scai.fraunhofer.de/PWDICT#ID0504,exogenous pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0496,,,,,PWDICT:ID0504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID0284,endocytic pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID2382,,,,,PWDICT:ID0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endocytic degradation pathway|pathway of endocytosis,,,,,
http://scai.fraunhofer.de/PWDICT#ID0871,gefitinib pharmacodynamics pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0869,,,,,PWDICT:ID0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gefitinib pharmacodynamic pathway,,,,,
http://scai.fraunhofer.de/PWDICT#ID2563,Wnt/LRP5/beta-catenin signaling pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID2398,,,,,PWDICT:ID2563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wnt/LRP5/beta-catenin signaling network|Wnt/LRP5/beta-catenin signaling cascade|Wnt/LRP5/beta-catenin signal pathway|Wnt/LRP5/beta-catenin signal transduction pathway|Wnt/LRP5/beta-catenin signaling|Wnt/LRP5/beta-catenin Cascade|Wnt/LRP5/beta-catenin pathway,,,,,
http://purl.obolibrary.org/obo/IEV_0000102,M phase,,,false,,,http://purl.obolibrary.org/obo/IEV_0000366,,,,,IEV:0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""A cell cycle process comprising the steps by which a cell progresses through M phase, the part of the cell cycle comprising nuclear division."" [GO:0000279]",,,,,,GO:0000279,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID0456,neuropeptide Y metabolic pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0455,,,,,PWDICT:ID0456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neuropeptide Y metabolism pathway|NPY metabolism|Metabolism of neuropeptide Y|metabolic pathway of NPY|NPY metabolic pathway|neuropeptide Y metabolism|metabolic pathway of neuropeptide Y|Metabolism of NPY|NPY metabolism pathway,,,,,
http://purl.obolibrary.org/obo/IEV_0001566,Anticancer drug medication,,,false,,,http://purl.obolibrary.org/obo/IEV_0000292,,,,,IEV:0001566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
http://purl.obolibrary.org/obo/IEV_0003558,Binding of IRS-1_p and Grb2 in cytosol,,,false,,,http://purl.obolibrary.org/obo/IEV_0003450,,,,http://purl.obolibrary.org/obo/IEV_0003559,IEV:0003558,http://purl.obolibrary.org/obo/IEV_0003559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0100393|IMR:0000340,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID0989,Biosynthesis of plant secondary metabolites,,,false,,,http://purl.obolibrary.org/obo/IEV_0001560,,,,,PWDICT:ID0989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosynthetic pathway of plant secondary metabolites|plant secondary metabolites synthesis|plant secondary metabolites biosynthesis|plant secondary metabolites biosynthetic pathway|plant secondary metabolites biosynthesis pathway|plant secondary metabolites synthetic pathway|synthetic pathway of plant secondary metabolites|plant secondary metabolites synthesis pathway|synthesis of plant secondary metabolites,,,,,
http://purl.obolibrary.org/obo/IEV_0003569,Regulation of Toll receptor signaling,,,false,,,http://purl.obolibrary.org/obo/IEV_0003681,,,,,IEV:0003569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Any process that modulates the frequency, rate or extent of the Tl signaling pathway."" [GO:0008592]",,,,,,GO:0008592,,"""Regulation of Toll receptor signaling pathway""|""regulation of Tl signaling pathway""",,,,http://purl.obolibrary.org/obo/IEV_0003490,
http://purl.obolibrary.org/obo/IEV_0003693,Negative regulation of transcription by BCL-6,,,false,,,http://purl.obolibrary.org/obo/IEV_0001838,,,,,IEV:0003693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMR:0000417,,,,,,,
http://scai.fraunhofer.de/PWDICT#ID0883,interleukin-1 signaling pathway,,,false,,,http://scai.fraunhofer.de/PWDICT#ID0882|http://scai.fraunhofer.de/PWDICT#ID0023,,,,,PWDICT:ID0883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PW_0000883,,interleukin-1 signal transduction pathway|interleukin-1 pathway|interleukin-1 signaling|Il-1 signal transduction pathway|interleukin-1 signaling cascade|Il-1 pathway|Il-1 signaling pathway|Il-1 signaling cascade|Il-1 signaling,,,,,
http://scai.fraunhofer.de/PWDICT#ID3035,Keap1-Nrf2 pathway,,,false,,,http://purl.obolibrary.org/obo/IEV_0000145,,,,,PWDICT:ID3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
